2026/04/25 16:06:06.780, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.64 W
2026/04/25 18:25:01.258, 0 %, 0 %, 2 MiB, 20146 MiB, 29, 11.28 W
2026/04/25 18:25:06.266, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.31 W
2026/04/25 18:25:11.276, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.24 W
2026/04/25 18:25:16.285, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.24 W
2026/04/25 18:25:21.305, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.29 W
2026/04/25 18:25:26.312, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.41 W
2026/04/25 18:25:31.321, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.30 W
2026/04/25 18:25:36.331, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.50 W
2026/04/25 18:25:41.339, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.44 W
2026/04/25 18:25:46.347, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.46 W
2026/04/25 18:25:51.356, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.49 W
2026/04/25 18:25:56.363, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.44 W
2026/04/25 18:26:01.373, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.43 W
2026/04/25 18:26:06.383, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.43 W
2026/04/25 18:26:11.401, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.35 W
2026/04/25 18:26:16.408, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.37 W
2026/04/25 18:26:21.415, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.30 W
2026/04/25 18:26:26.422, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.38 W
2026/04/25 18:26:31.430, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.42 W
2026/04/25 18:26:36.437, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.34 W
2026/04/25 18:26:41.447, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.26 W
2026/04/25 18:26:46.459, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.21 W
2026/04/25 18:26:51.466, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.38 W
2026/04/25 18:26:56.481, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.43 W
2026/04/25 18:27:01.504, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.37 W
2026/04/25 18:27:06.516, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.30 W
2026/04/25 18:27:11.526, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.40 W
2026/04/25 18:27:16.537, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.50 W
2026/04/25 18:27:21.548, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.42 W
2026/04/25 18:27:26.559, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.47 W
2026/04/25 18:27:31.571, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.37 W
2026/04/25 18:27:36.581, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.34 W
2026/04/25 18:27:41.601, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.24 W
2026/04/25 18:27:46.611, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.22 W
2026/04/25 18:27:51.625, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.25 W
2026/04/25 18:27:56.634, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.21 W
2026/04/25 18:28:01.640, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.37 W
2026/04/25 18:28:06.649, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.17 W
2026/04/25 18:28:11.661, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.29 W
2026/04/25 18:28:16.668, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.27 W
2026/04/25 18:28:21.674, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.16 W
2026/04/25 18:28:26.682, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.21 W
2026/04/25 18:28:31.701, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.18 W
2026/04/25 18:28:36.708, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.29 W
2026/04/25 18:28:41.717, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.09 W
2026/04/25 18:28:46.724, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.11 W
2026/04/25 18:28:51.733, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 10.96 W
2026/04/25 18:28:56.740, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.03 W
2026/04/25 18:29:01.747, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.04 W
2026/04/25 18:29:06.755, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.07 W
2026/04/25 18:29:11.762, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.19 W
2026/04/25 18:29:16.770, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.13 W
2026/04/25 18:29:21.778, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.16 W
2026/04/25 18:29:26.785, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.14 W
2026/04/25 18:29:31.802, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.17 W
2026/04/25 18:29:36.811, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.14 W
2026/04/25 18:29:41.819, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.17 W
2026/04/25 18:29:46.826, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.06 W
2026/04/25 18:29:51.833, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.15 W
2026/04/25 18:29:56.842, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.23 W
2026/04/25 18:30:01.850, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.25 W
2026/04/25 18:30:06.860, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 23.57 W
2026/04/25 18:30:11.869, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.33 W
2026/04/25 18:30:16.876, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.21 W
2026/04/25 18:30:21.884, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.32 W
2026/04/25 18:30:26.903, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.27 W
2026/04/25 18:30:31.911, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.22 W
2026/04/25 18:30:36.920, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.26 W
2026/04/25 18:30:41.926, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.30 W
2026/04/25 18:30:46.936, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.29 W
2026/04/25 18:30:51.944, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.13 W
2026/04/25 18:30:56.952, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.32 W
2026/04/25 18:31:01.960, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.34 W
2026/04/25 18:31:06.970, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.33 W
2026/04/25 18:31:11.982, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.42 W
2026/04/25 18:31:16.988, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.41 W
2026/04/25 18:31:22.005, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.46 W
2026/04/25 18:31:27.012, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.38 W
2026/04/25 18:31:32.020, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.49 W
2026/04/25 18:31:37.029, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.44 W
2026/04/25 18:31:42.037, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.45 W
2026/04/25 18:31:47.046, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.20 W
2026/04/25 18:31:52.056, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.31 W
2026/04/25 18:31:57.063, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.28 W
2026/04/25 18:32:02.072, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.32 W
2026/04/25 18:32:07.080, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.32 W
2026/04/25 18:32:12.098, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.31 W
2026/04/25 18:32:17.107, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.52 W
2026/04/25 18:32:22.116, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.38 W
2026/04/25 18:32:27.125, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.33 W
2026/04/25 18:32:32.132, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.32 W
2026/04/25 18:32:37.141, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.29 W
2026/04/25 18:32:42.148, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.35 W
2026/04/25 18:32:47.157, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.28 W
2026/04/25 18:32:52.165, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.36 W
2026/04/25 18:32:57.174, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.23 W
2026/04/25 18:33:02.182, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.20 W
2026/04/25 18:33:07.198, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.27 W
2026/04/25 18:33:12.207, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.23 W
2026/04/25 18:33:17.216, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.19 W
2026/04/25 18:33:22.224, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.28 W
2026/04/25 18:33:27.231, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.43 W
2026/04/25 18:33:32.241, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.25 W
2026/04/25 18:33:37.249, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.38 W
2026/04/25 18:33:42.256, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.25 W
2026/04/25 18:33:47.265, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.31 W
2026/04/25 18:33:52.273, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.47 W
2026/04/25 18:33:57.280, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.40 W
2026/04/25 18:34:02.286, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.40 W
2026/04/25 18:34:07.307, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.35 W
2026/04/25 18:34:12.314, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.30 W
2026/04/25 18:34:17.322, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.38 W
2026/04/25 18:34:22.330, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.39 W
2026/04/25 18:34:27.357, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.45 W
2026/04/25 18:34:32.369, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.49 W
2026/04/25 18:34:37.378, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.32 W
2026/04/25 18:34:42.388, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.25 W
2026/04/25 18:34:47.405, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.12 W
2026/04/25 18:34:52.414, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.47 W
2026/04/25 18:34:57.423, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.43 W
2026/04/25 18:35:02.433, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.40 W
2026/04/25 18:35:07.444, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.36 W
2026/04/25 18:35:12.451, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.48 W
2026/04/25 18:35:17.462, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.32 W
2026/04/25 18:35:22.471, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.39 W
2026/04/25 18:35:27.480, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.36 W
2026/04/25 18:35:32.499, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.37 W
2026/04/25 18:35:37.510, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.58 W
2026/04/25 18:35:42.521, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.25 W
2026/04/25 18:35:47.531, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.30 W
2026/04/25 18:35:52.542, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.35 W
2026/04/25 18:35:57.554, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.31 W
2026/04/25 18:36:02.563, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.27 W
2026/04/25 18:36:07.571, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.16 W
2026/04/25 18:36:12.583, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.27 W
2026/04/25 18:36:17.599, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.31 W
2026/04/25 18:36:22.607, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.26 W
2026/04/25 18:36:27.617, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.32 W
2026/04/25 18:36:32.626, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.33 W
2026/04/25 18:36:37.633, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.25 W
2026/04/25 18:36:42.640, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.26 W
2026/04/25 18:36:47.647, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.35 W
2026/04/25 18:36:52.654, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.36 W
2026/04/25 18:36:57.661, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.23 W
2026/04/25 18:37:02.668, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.43 W
2026/04/25 18:37:07.676, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.29 W
2026/04/25 18:37:12.682, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.33 W
2026/04/25 18:37:17.688, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.32 W
2026/04/25 18:37:22.704, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.34 W
2026/04/25 18:37:27.710, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.24 W
2026/04/25 18:37:32.717, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.18 W
2026/04/25 18:37:37.725, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.25 W
2026/04/25 18:37:42.731, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.23 W
2026/04/25 18:37:47.738, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.23 W
2026/04/25 18:37:52.745, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.30 W
2026/04/25 18:37:57.752, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.18 W
2026/04/25 18:38:02.761, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.19 W
2026/04/25 18:38:07.768, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.33 W
2026/04/25 18:38:12.775, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.39 W
2026/04/25 18:38:17.783, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.41 W
2026/04/25 18:38:22.788, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.36 W
2026/04/25 18:38:27.804, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.51 W
2026/04/25 18:38:32.812, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.45 W
2026/04/25 18:38:37.820, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.47 W
2026/04/25 18:38:42.826, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.48 W
2026/04/25 18:38:47.833, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.38 W
2026/04/25 18:38:52.841, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.26 W
2026/04/25 18:38:57.849, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.45 W
2026/04/25 18:39:02.854, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.52 W
2026/04/25 18:39:07.861, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.46 W
2026/04/25 18:39:12.871, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.59 W
2026/04/25 18:39:17.877, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.47 W
2026/04/25 18:39:22.883, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.50 W
2026/04/25 18:39:27.888, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.51 W
2026/04/25 18:39:32.905, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.39 W
2026/04/25 18:39:37.911, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.36 W
2026/04/25 18:39:42.921, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.29 W
2026/04/25 18:39:47.930, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.25 W
2026/04/25 18:39:52.936, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.32 W
2026/04/25 18:39:57.943, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.48 W
2026/04/25 18:40:02.951, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.49 W
2026/04/25 18:40:07.959, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 12.30 W
2026/04/25 18:40:12.967, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.36 W
2026/04/25 18:40:17.978, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.31 W
2026/04/25 18:40:22.983, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.39 W
2026/04/25 18:40:28.002, 0 %, 0 %, 2 MiB, 20146 MiB, 28, 11.41 W
2026/04/25 18:40:33.010, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.35 W
2026/04/25 18:40:38.021, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.32 W
2026/04/25 18:40:43.028, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.18 W
2026/04/25 18:40:48.037, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.16 W
2026/04/25 18:40:53.046, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.31 W
2026/04/25 18:40:58.055, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.39 W
2026/04/25 18:41:03.062, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.39 W
2026/04/25 18:41:08.068, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.46 W
2026/04/25 18:41:13.075, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.37 W
2026/04/25 18:41:18.081, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.23 W
2026/04/25 18:41:23.100, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.25 W
2026/04/25 18:41:28.111, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.27 W
2026/04/25 18:41:33.123, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.29 W
2026/04/25 18:41:38.131, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.24 W
2026/04/25 18:41:43.141, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.29 W
2026/04/25 18:41:48.151, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.27 W
2026/04/25 18:41:53.161, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.17 W
2026/04/25 18:41:58.172, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.30 W
2026/04/25 18:42:03.180, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.37 W
2026/04/25 18:42:08.189, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.35 W
2026/04/25 18:42:13.204, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.33 W
2026/04/25 18:42:18.213, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.42 W
2026/04/25 18:42:23.220, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.47 W
2026/04/25 18:42:28.228, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.44 W
2026/04/25 18:42:33.233, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.17 W
2026/04/25 18:42:38.241, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.26 W
2026/04/25 18:42:43.251, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.35 W
2026/04/25 18:42:48.258, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.16 W
2026/04/25 18:42:53.265, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.21 W
2026/04/25 18:42:58.275, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.20 W
2026/04/25 18:43:03.283, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.45 W
2026/04/25 18:43:08.301, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.26 W
2026/04/25 18:43:13.309, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.40 W
2026/04/25 18:43:18.321, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.37 W
2026/04/25 18:43:23.328, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.47 W
2026/04/25 18:43:28.336, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.44 W
2026/04/25 18:43:33.345, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.35 W
2026/04/25 18:43:38.357, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.46 W
2026/04/25 18:43:43.365, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.56 W
2026/04/25 18:43:48.372, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.46 W
2026/04/25 18:43:53.380, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.61 W
2026/04/25 18:43:58.399, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.55 W
2026/04/25 18:44:03.405, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.41 W
2026/04/25 18:44:08.416, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.28 W
2026/04/25 18:44:13.425, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.36 W
2026/04/25 18:44:18.434, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.35 W
2026/04/25 18:44:23.453, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.41 W
2026/04/25 18:44:28.461, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.55 W
2026/04/25 18:44:33.470, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.62 W
2026/04/25 18:44:38.477, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.46 W
2026/04/25 18:44:43.485, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.58 W
2026/04/25 18:44:48.503, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.46 W
2026/04/25 18:44:53.515, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.46 W
2026/04/25 18:44:58.536, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.43 W
2026/04/25 18:45:03.542, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.32 W
2026/04/25 18:45:08.566, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.32 W
2026/04/25 18:45:13.572, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.39 W
2026/04/25 18:45:18.581, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.35 W
2026/04/25 18:45:23.599, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.40 W
2026/04/25 18:45:28.606, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.39 W
2026/04/25 18:45:33.615, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.41 W
2026/04/25 18:45:38.626, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.35 W
2026/04/25 18:45:43.633, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.27 W
2026/04/25 18:45:48.642, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.30 W
2026/04/25 18:45:53.649, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.31 W
2026/04/25 18:45:58.655, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.29 W
2026/04/25 18:46:03.661, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.32 W
2026/04/25 18:46:08.670, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.33 W
2026/04/25 18:46:13.680, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.29 W
2026/04/25 18:46:18.689, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.38 W
2026/04/25 18:46:23.705, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.30 W
2026/04/25 18:46:28.712, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.36 W
2026/04/25 18:46:33.720, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.40 W
2026/04/25 18:46:38.727, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.14 W
2026/04/25 18:46:43.733, 0 %, 0 %, 2 MiB, 20146 MiB, 27, 11.28 W
